id,gesture_name,timestamp,ax,ay,az,gx,gy,gz,p0,p1,p2,p3
2,1,689949,1.18,0.36,0.93,-0.49,-1.48,-0.20,3978,4095,4095,4095
2,1,689961,1.18,0.37,0.91,-1.09,-2.26,-0.43,3959,4095,4095,4095
2,1,689973,1.17,0.37,0.91,-1.78,-1.97,0.71,4002,4095,4095,4095
2,1,689985,1.18,0.36,0.92,-0.86,-1.79,0.54,3983,4095,4095,4095
2,1,689997,1.18,0.36,0.90,-0.05,-1.42,-0.13,3975,4095,4095,4095
2,1,690009,1.18,0.36,0.90,0.02,-0.57,1.05,3971,4095,4095,4095
2,1,690021,1.18,0.35,0.91,1.57,-0.49,0.56,3972,4095,4095,4095
2,1,690033,1.18,0.35,0.92,1.86,0.33,0.24,3970,4095,4095,4095
2,1,690045,1.17,0.36,0.92,1.35,-1.30,-0.42,3969,4095,4095,4095
2,1,690057,1.18,0.37,0.90,-1.12,-1.99,-0.45,3987,4095,4095,4095
2,1,690069,1.17,0.37,0.94,-2.14,-3.53,0.22,3950,4095,4095,4095
2,1,690081,1.18,0.36,0.87,-2.30,-4.49,-0.07,3972,4095,4095,4095
2,1,690093,1.18,0.36,0.90,-2.91,-2.80,0.07,3984,4095,4095,4095
2,1,690105,1.20,0.35,0.90,-1.14,-2.63,0.02,3969,4095,4095,4095
2,1,690117,1.18,0.36,0.89,-0.33,-0.35,-0.28,3930,4095,4095,4095
2,1,690129,1.18,0.36,0.90,0.97,2.50,0.27,3962,4095,4095,4095
2,1,690141,1.19,0.35,0.92,3.00,3.62,0.12,3969,4095,4095,4095
2,1,690153,1.18,0.36,0.91,2.44,3.46,-1.15,3977,4095,4095,4095
2,1,690165,1.17,0.36,0.92,0.25,0.79,-0.74,3974,4095,4095,4095
2,1,690177,1.18,0.36,0.93,-2.34,-1.77,-1.29,3961,4095,4095,4095
3,1,970377,1.25,0.40,0.86,-0.13,-3.77,2.86,3683,4000,4095,4095
3,1,970390,1.23,0.41,0.86,0.83,-3.65,1.69,3665,4095,4095,4095
3,1,970401,1.24,0.43,0.85,1.70,-4.41,2.38,3701,4095,4095,4095
3,1,970413,1.25,0.42,0.85,1.51,-3.18,2.82,3664,4014,4095,4095
3,1,970425,1.22,0.42,0.87,2.22,-3.88,3.60,3651,4095,4095,4095
3,1,970437,1.22,0.43,0.87,3.67,-3.80,4.64,3684,4047,4095,4095
3,1,970449,1.21,0.44,0.86,3.26,-2.06,6.18,3650,4095,4095,4095
3,1,970461,1.21,0.43,0.84,1.37,0.10,8.74,3666,4095,4095,4095
3,1,970473,1.21,0.42,0.85,-1.21,4.68,8.67,3696,4062,4095,4095
3,1,970485,1.20,0.40,0.88,-1.11,4.79,6.74,3688,4095,4095,4095
3,1,970497,1.23,0.38,0.89,0.12,4.07,3.46,3682,4016,4095,4095
3,1,970509,1.22,0.38,0.90,0.85,2.73,-1.33,3687,4095,4095,4095
3,1,970521,1.21,0.40,0.90,1.20,-1.06,-4.36,3701,4095,4095,4095
3,1,970533,1.22,0.42,0.88,0.94,-1.24,-5.47,3678,4026,4095,4095
3,1,970545,1.22,0.43,0.88,0.45,-1.45,-4.13,3691,4095,4095,4095
3,1,970557,1.24,0.42,0.86,-0.48,0.56,-1.76,3661,3999,4095,4095
3,1,970569,1.22,0.42,0.88,0.89,4.20,0.91,3655,4095,4095,4095
3,1,970581,1.23,0.41,0.89,1.95,6.84,2.25,3685,4095,4095,4095
3,1,970593,1.21,0.41,0.92,2.13,5.51,2.22,3684,4016,4095,4095
3,1,970605,1.21,0.41,0.93,0.38,1.31,2.24,3677,4095,4095,4095
3,1,970617,1.20,0.42,0.93,-1.96,-2.87,1.08,3695,4048,4095,4095
3,1,970629,1.21,0.41,0.93,-2.43,-5.79,-0.30,3668,4095,4095,4095
3,1,970641,1.22,0.41,0.90,-1.98,-7.39,-0.33,3673,4095,4095,4095
3,1,970653,1.21,0.42,0.88,-1.40,-5.36,0.68,3681,4079,4095,4095
3,1,970665,1.22,0.42,0.86,-0.37,-0.69,1.52,3659,4095,4095,4095
3,1,970677,1.23,0.41,0.87,0.10,1.37,1.54,3685,4095,4095,4095
3,1,970689,1.22,0.41,0.90,0.67,-1.06,0.94,3682,4095,4095,4095
3,1,970701,1.21,0.42,0.89,0.18,-5.45,-0.08,3696,4095,4095,4095
3,1,970713,1.21,0.42,0.86,-1.09,-6.20,-0.65,3679,4095,4095,4095
3,1,970725,1.20,0.43,0.86,-1.90,-6.66,0.19,3662,4095,4095,4095
3,1,970737,1.21,0.43,0.84,-1.64,-5.88,2.02,3682,4015,4095,4095
3,1,970749,1.22,0.43,0.84,-1.24,-3.22,3.57,3697,4095,4095,4095
3,1,970761,1.23,0.41,0.85,-0.40,-1.67,4.97,3664,4095,4095,4095
3,1,970773,1.22,0.41,0.85,-1.35,-0.34,5.52,3681,3947,4095,4095
3,1,970785,1.20,0.42,0.86,-1.61,-0.52,5.17,3673,4095,4095,4095
3,1,970797,1.22,0.40,0.86,-2.22,-0.87,5.19,3691,4095,4095,4095
3,1,970809,1.22,0.39,0.86,-1.99,-0.98,4.28,3680,4095,4095,4095
3,1,970821,1.22,0.39,0.85,-0.48,1.31,3.09,3684,4095,4095,4095
3,1,970833,1.22,0.39,0.87,0.12,3.02,1.78,3670,4095,4095,4095
3,1,970845,1.22,0.40,0.89,-0.42,1.25,0.39,3677,4095,4095,4095
3,1,970857,1.21,0.40,0.87,-1.38,-2.35,-0.72,3675,4078,4095,4095
3,1,970869,1.20,0.42,0.86,-2.60,-3.19,-0.11,3685,4095,4095,4095
3,1,970881,1.21,0.41,0.85,-3.81,-0.67,-0.20,3681,4095,4095,4095
3,1,970893,1.21,0.41,0.88,-2.94,0.62,0.25,3693,4054,4095,4095
3,1,970905,1.21,0.41,0.88,-0.98,0.93,-0.07,3677,4095,4095,4095
3,1,970917,1.21,0.40,0.88,-1.20,1.23,0.18,3670,4080,4095,4095
3,1,970929,1.20,0.40,0.90,-2.22,1.20,-0.51,3694,4095,4095,4095
3,1,970941,1.22,0.40,0.92,-3.01,-0.96,-1.84,3677,4095,4095,4095
3,1,970953,1.21,0.40,0.91,-2.45,-2.86,-1.75,3685,4095,4095,4095
3,1,970965,1.20,0.42,0.91,-2.88,-3.82,-0.95,3669,4095,4095,4095
3,1,970977,1.21,0.41,0.88,-4.14,-4.38,0.53,3682,4095,4095,4095
3,1,970989,1.22,0.42,0.88,-6.68,-4.00,2.97,3699,4095,4095,4095
3,1,971001,1.22,0.39,0.87,-7.04,-4.35,3.80,3658,4095,4095,4095
3,1,971013,1.22,0.38,0.88,-7.08,-4.37,3.35,3695,4095,4095,4095
3,1,971025,1.20,0.38,0.87,-4.16,-5.04,1.75,3690,4095,4095,4095
3,1,971037,1.21,0.38,0.86,-3.53,-1.41,-0.39,3689,4095,4095,4095
3,1,971049,1.19,0.38,0.87,-2.71,-1.93,-3.03,3682,4095,4095,4095
3,1,971061,1.20,0.39,0.88,-1.96,-4.17,-6.37,3669,4095,4095,4095
3,1,971073,1.21,0.41,0.86,-2.24,-8.29,-9.26,3677,4095,4095,4095
3,1,971085,1.26,0.42,0.86,-0.71,-11.91,-9.79,3699,4095,4095,4095
3,1,971097,1.23,0.42,0.83,-0.16,-10.49,-9.61,3683,4095,4095,4095
3,1,971109,1.26,0.44,0.80,1.31,-5.09,-8.33,3696,4095,4095,4095
3,1,971121,1.20,0.47,0.84,3.84,-2.37,-2.57,3654,4095,4095,4095
3,1,971133,1.20,0.48,0.83,4.18,-2.34,5.54,3663,4095,4095,4095
3,1,971145,1.20,0.46,0.82,-0.24,-0.03,11.70,3677,4095,4095,4095
3,1,971157,1.21,0.42,0.84,-2.60,-1.38,14.88,3696,4095,4095,4095
3,1,971169,1.24,0.38,0.85,-3.56,-3.45,13.96,3682,4095,4095,4095
3,1,971181,1.23,0.37,0.86,-0.60,-4.86,10.36,3675,4095,4095,4095
3,1,971193,1.22,0.37,0.84,2.22,-2.95,7.12,3682,4095,4095,4095
3,1,971205,1.20,0.38,0.84,2.89,-0.64,3.23,3702,4095,4095,4095
3,1,971217,1.19,0.39,0.85,1.46,-0.92,0.28,3666,4095,4095,4095
3,1,971229,1.20,0.40,0.85,-0.20,-3.74,-2.34,3664,4095,4095,4095
3,1,971241,1.21,0.40,0.85,-2.40,-5.70,-4.13,3671,4095,4095,4095
3,1,971253,1.21,0.40,0.85,1.18,-11.54,-5.75,3695,4095,4095,4095
3,1,971265,1.23,0.40,0.82,-2.11,-6.44,-3.99,3679,4095,4095,4095
3,1,971277,1.23,0.40,0.83,0.54,-3.47,-1.78,3654,4095,4095,4095
3,1,971289,1.24,0.40,0.82,3.49,0.21,0.59,3678,4095,4095,4095
3,1,971301,1.23,0.41,0.83,4.13,4.04,2.09,3690,4095,4095,4095
3,1,971313,1.20,0.42,0.86,2.42,4.35,3.09,3677,4095,4095,4095
3,1,971325,1.20,0.43,0.88,1.00,-0.52,5.23,3692,4095,4095,4095
3,1,971337,1.19,0.42,0.87,-1.29,-3.99,3.95,3654,4095,4095,4095
3,1,971349,1.20,0.42,0.87,-2.78,-7.54,3.37,3677,4095,4095,4095
3,1,971361,1.20,0.41,0.86,-1.90,-9.38,3.08,3707,4095,4095,4095
3,1,971373,1.21,0.41,0.84,-0.59,-9.62,4.67,3680,4095,4095,4095
3,1,971385,1.22,0.41,0.84,0.38,-7.32,7.26,3678,4095,4095,4095
3,1,971397,1.22,0.40,0.83,0.51,-4.51,9.63,3691,4095,4095,4095
